# accuracy of sparse recovery for different rho and max_level
    # rho_list, norm_list, opnorm_list, n_meas_list, max_level_list
8.0,1.1193106787999709e8,2.4835604801399836e8,64.0,10.0
8.0,4.645900821521921e18,7.315435032715531e18,71.0,11.0
9.0,0.8055303305179417,0.9999958369562856,2.0,1.0
9.0,0.6112933964776892,0.5588514943138984,4.0,2.0
9.0,0.5254059086069142,0.48818995926436654,8.0,3.0
9.0,0.3799850950381891,0.3379037114066261,16.0,4.0
9.0,0.2145730040416093,0.17056619906510748,32.0,5.0
9.0,0.09971741193554395,0.06670350417699512,46.0,6.0
9.0,0.0397203311735982,0.02129134129477632,56.0,7.0
9.0,0.01759783549042387,0.016869540377814803,67.0,8.0
9.0,12673.859656472667,28168.050587654754,80.0,9.0
9.0,1.033401838515786e11,2.244087759666142e11,91.0,10.0
9.0,5.54520587138401e16,1.1568127129733803e17,98.0,11.0
10.0,0.8055303305179417,0.9999958369562856,2.0,1.0
10.0,0.6112933964776892,0.5588514943138984,4.0,2.0
10.0,0.5254059086069142,0.48818995926436654,8.0,3.0
10.0,0.3799850950381891,0.3379037114066261,16.0,4.0
10.0,0.2145730040416093,0.17056619906510748,32.0,5.0
10.0,0.09971932056756429,0.06670369843750167,44.0,6.0
10.0,0.0397597806942586,0.021291392646496418,58.0,7.0
10.0,0.014260562596135302,0.00582677069397306,76.0,8.0
10.0,0.8893139584813075,1.4480854103329968,90.0,9.0
10.0,143.80458628121227,312.7600200424503,101.0,10.0
10.0,5.557109878079438e9,1.23508558147647e10,109.0,11.0
11.0,0.8055303305179417,0.9999958369562856,2.0,1.0
11.0,0.6112933964776892,0.5588514943138984,4.0,2.0
11.0,0.5254059086069142,0.48818995926436654,8.0,3.0
11.0,0.3799850950381891,0.3379037114066261,16.0,4.0
11.0,0.2145730040416093,0.17056619906510748,32.0,5.0
11.0,0.0997193233923735,0.06670370448800576,53.0,6.0
11.0,0.03971812662217078,0.02129142358065944,73.0,7.0
11.0,0.014092292332469393,0.00582680543964553,91.0,8.0
11.0,0.004376878911927894,0.001408305901416138,104.0,9.0
11.0,0.02333137122641501,0.046254447743886665,121.0,10.0
11.0,41227.97710694613,91630.03048101117,131.0,11.0
12.0,0.8055303305179417,0.9999958369562856,2.0,1.0
12.0,0.6112933964776892,0.5588514943138984,4.0,2.0
12.0,0.5254059086069142,0.48818995926436654,8.0,3.0
12.0,0.3799850950381891,0.3379037114066261,16.0,4.0
12.0,0.2145730040416093,0.17056619906510748,32.0,5.0
12.0,0.0997193220520368,0.06670370752973358,52.0,6.0
12.0,0.039718028477577105,0.021291443197138476,68.0,7.0
12.0,0.014091360773722585,0.005826876411497439,88.0,8.0
12.0,0.025576884874648247,0.05594508745606143,102.0,9.0
12.0,1.0191822942895405e6,2.2651654972579856e6,114.0,10.0
