# svdvals of A, normalized by opnorm(A) 
    # opnorm_list, n_meas_list
3.2958974569783854e-5,991.0
3.290831652784327e-5,992.0
3.288221395854761e-5,993.0
3.249835401247642e-5,994.0
3.244823474145916e-5,995.0
3.242240677298264e-5,996.0
3.204347612688083e-5,997.0
3.1993890229114014e-5,998.0
3.196833424214252e-5,999.0
3.1594269983932796e-5,1000.0
3.154521237070155e-5,1001.0
3.1519925584735315e-5,1002.0
3.115066637014565e-5,1003.0
3.110213163805401e-5,1004.0
3.1077111570674046e-5,1005.0
3.0712596401213544e-5,1006.0
3.066457942309302e-5,1007.0
3.063982342038324e-5,1008.0
3.0279992482279126e-5,1009.0
3.023248806579442e-5,1010.0
3.0207993615293725e-5,1011.0
2.9852787700023265e-5,1012.0
2.980579102750596e-5,1013.0
2.9781555481686177e-5,1014.0
2.943091641294e-5,1015.0
2.9384422587407706e-5,1016.0
2.9360443455992007e-5,1017.0
2.9014313931670373e-5,1018.0
2.8968317829478293e-5,1019.0
2.8944592705771933e-5,1020.0
2.8602916169553123e-5,1021.0
2.8557412964276566e-5,1022.0
2.8533939393621362e-5,1023.0
2.819666011565825e-5,1024.0
2.815164499380286e-5,1025.0
2.8128420609230844e-5,1026.0
2.7795483515377903e-5,1027.0
2.7750951771117028e-5,1028.0
2.7727974060813566e-5,1029.0
2.7399325099687127e-5,1030.0
2.7355272060409088e-5,1031.0
2.7332538763152613e-5,1032.0
2.7008124375568065e-5,1033.0
2.6964545405830936e-5,1034.0
2.6942054081618606e-5,1035.0
2.662182171029966e-5,1036.0
2.6578712218688562e-5,1037.0
2.6556460598680213e-5,1038.0
2.6240358333831926e-5,1039.0
2.6197713734639817e-5,1040.0
2.6175699568047628e-5,1041.0
2.5863676084143008e-5,1042.0
2.5821491981084265e-5,1043.0
2.5799712946681345e-5,1044.0
2.5491717847505773e-5,1045.0
2.5449989794927582e-5,1046.0
2.5428443663852843e-5,1047.0
2.5124427041514633e-5,1048.0
2.508315064213768e-5,1049.0
2.5061835248358233e-5,1050.0
2.4761748207882368e-5,1051.0
2.4720919000921193e-5,1052.0
2.469983216523468e-5,1053.0
2.440362605598592e-5,1054.0
2.4363239897434048e-5,1055.0
2.4342379385687086e-5,1056.0
2.4050006631684326e-5,1057.0
2.401005920733899e-5,1058.0
2.3989422926065253e-5,1059.0
2.3700836242507627e-5,1060.0
2.366132340140404e-5,1061.0
2.3640909251934843e-5,1062.0
2.3356062296681246e-5,1063.0
2.331697984125498e-5,1064.0
2.329678569448567e-5,1065.0
2.3015632538330364e-5,1066.0
2.297697649264138e-5,1067.0
2.2957000201533815e-5,1068.0
2.2679495901912237e-5,1069.0
2.2641261919177125e-5,1070.0
2.2621501675336126e-5,1071.0
2.2347601233897908e-5,1072.0
2.2309785556289434e-5,1073.0
2.22902390592631e-5,1074.0
2.20198986849074e-5,1075.0
2.198249724651385e-5,1076.0
2.1963162670918507e-5,1077.0
2.169633899074584e-5,1078.0
2.1659347864820463e-5,1079.0
2.164022310830409e-5,1080.0
2.137687326305811e-5,1081.0
2.1340288567095646e-5,1082.0
2.1321371737280536e-5,1083.0
2.1061453413832525e-5,1084.0
2.102527123128819e-5,1085.0
2.1006560325176098e-5,1086.0
2.0750031926215076e-5,1087.0
2.071424852788125e-5,1088.0
2.0695741687465297e-5,1089.0
2.0442562013017154e-5,1090.0
2.0407173538198544e-5,1091.0
2.038886880788642e-5,1092.0
2.013899727925178e-5,1093.0
2.0104000023991916e-5,1094.0
2.0085895570899054e-5,1095.0
1.9839292187753523e-5,1096.0
1.9804682421553242e-5,1097.0
1.9786776354570773e-5,1098.0
1.9543401413629498e-5,1099.0
1.9509175617338433e-5,1100.0
1.9491465990450224e-5,1101.0
1.9251280785869682e-5,1102.0
1.9217435159547843e-5,1103.0
1.919992034290919e-5,1104.0
1.896288610384517e-5,1105.0
1.892941712032271e-5,1106.0
1.8912095179035183e-5,1107.0
1.867817400392573e-5,1108.0
1.864507818808991e-5,1109.0
1.862794729194528e-5,1110.0
1.8397101554348515e-5,1111.0
1.8364375419191928e-5,1112.0
1.8347433842459213e-5,1113.0
1.8119626615505083e-5,1114.0
1.808726666726006e-5,1115.0
1.8070512658944753e-5,1116.0
1.784570738184929e-5,1117.0
1.7813710110745064e-5,1118.0
1.7797141954019075e-5,1119.0
1.7575302559747042e-5,1120.0
1.7543664587881094e-5,1121.0
1.7527280575615777e-5,1122.0
1.7308371371372274e-5,1123.0
1.727708933340368e-5,1124.0
1.726088769500375e-5,1125.0
1.704487366273398e-5,1126.0
1.7013944198918095e-5,1127.0
1.699792326562699e-5,1128.0
1.678476965931589e-5,1129.0
1.6754189475622728e-5,1130.0
1.673834764841441e-5,1131.0
1.6528020160395436e-5,1132.0
1.6497785919771457e-5,1133.0
1.6482121546426626e-5,1134.0
1.6274586210112408e-5,1135.0
1.624469489293885e-5,1136.0
1.622920612174244e-5,1137.0
1.602442985384004e-5,1138.0
1.5994877986101336e-5,1139.0
1.5979563468681606e-5,1140.0
1.577751298298977e-5,1141.0
1.574829754693503e-5,1142.0
1.5733155565769563e-5,1143.0
1.5533798324029274e-5,1144.0
1.5504916129241485e-5,1145.0
1.5489945013872843e-5,1146.0
1.5293249003850194e-5,1147.0
1.5264696950520233e-5,1148.0
1.5249895204445057e-5,1149.0
1.5055828685744893e-5,1150.0
1.5027603554765831e-5,1151.0
1.5012969681704285e-5,1152.0
1.4821501253162405e-5,1153.0
1.4793599977217621e-5,1154.0
1.4779132388580672e-5,1155.0
1.4590230855530417e-5,1156.0
1.456265067721419e-5,1157.0
1.4548347748745954e-5,1158.0
1.4361982706613812e-5,1159.0
1.4334720463132655e-5,1160.0
1.432058074374249e-5,1161.0
1.4136722081367215e-5,1162.0
1.4109774666250587e-5,1163.0
1.4095796713160917e-5,1164.0
1.391441428066589e-5,1165.0
1.3887779099670245e-5,1166.0
1.3873961240748684e-5,1167.0
1.3695025868305414e-5,1168.0
1.3668699709925653e-5,1169.0
1.3655040678279142e-5,1170.0
1.3478523053349214e-5,1171.0
1.3452503099245484e-5,1172.0
1.3439001348423185e-5,1173.0
1.3264872685773814e-5,1174.0
1.3239156141272485e-5,1175.0
1.3225810194788754e-5,1176.0
1.3054042264212643e-5,1177.0
1.302862617804617e-5,1178.0
1.3015434647074784e-5,1179.0
1.284599929049891e-5,1180.0
1.2820880929791486e-5,1181.0
1.2807842451870284e-5,1182.0
1.264071180764771e-5,1183.0
1.2615888458266542e-5,1184.0
1.2603001477491782e-5,1185.0
1.2438148296818073e-5,1186.0
1.2413617158996792e-5,1187.0
1.240088034072046e-5,1188.0
1.2238277532030418e-5,1189.0
1.2214035790673499e-5,1190.0
1.2201447719274698e-5,1191.0
1.2041068755306206e-5,1192.0
1.2017113713094236e-5,1193.0
1.2004673053643374e-5,1194.0
1.1846491245539958e-5,1195.0
1.1822820265110809e-5,1196.0
1.1810525684343141e-5,1197.0
1.1654514993946946e-5,1198.0
1.1631125358250196e-5,1199.0
1.1618975524042259e-5,1200.0
1.1465110243575539e-5,1201.0
1.1441999390213856e-5,1202.0
1.1429992846627542e-5,1203.0
1.1278247402087086e-5,1204.0
1.1255412702075534e-5,1205.0
1.1243548204002259e-5,1206.0
1.109389746196543e-5,1207.0
1.1071336299522789e-5,1208.0
1.1059612550046124e-5,1209.0
1.0912031545202982e-5,1210.0
1.0889741430235002e-5,1211.0
1.0878157106680655e-5,1212.0
1.0732621500730513e-5,1213.0
1.071059966575615e-5,1214.0
1.0699153522171442e-5,1215.0
1.0555638816781667e-5,1216.0
1.0533882844757236e-5,1217.0
1.052257360045888e-5,1218.0
1.0381055731736906e-5,1219.0
1.0359563241328486e-5,1220.0
1.0348389592707374e-5,1221.0
1.0208844924330706e-5,1222.0
1.018761327911763e-5,1223.0
1.0176573975656704e-5,1224.0
1.0038979056619893e-5,1225.0
1.0018006006765968e-5,1226.0
1.0007099730317504e-5,1227.0
9.871431374896145e-6,1228.0
9.85071432385533e-6,1229.0
9.839939938510497e-6,1230.0
9.706175077424604e-6,1231.0
9.685711674544995e-6,1232.0
9.675067961181372e-6,1233.0
9.543184080444367e-6,1234.0
9.522971958982826e-6,1235.0
9.512457568214417e-6,1236.0
9.382432387969826e-6,1237.0
9.362469069949533e-6,1238.0
9.352082931673406e-6,1239.0
9.223894168429463e-6,1240.0
9.204177402351785e-6,1241.0
9.193918319449951e-6,1242.0
9.067544073741892e-6,1243.0
9.04807149692288e-6,1244.0
9.037938186346521e-6,1245.0
8.913357019623327e-6,1246.0
8.894126222735365e-6,1247.0
8.884117646808758e-6,1248.0
8.761307903466864e-6,1249.0
8.742316778603629e-6,1250.0
8.732431674357743e-6,1251.0
8.611372435056536e-6,1252.0
8.592618600920115e-6,1253.0
8.582855788897445e-6,1254.0
8.463526229846961e-6,1255.0
8.445007331267708e-6,1256.0
8.435365786597361e-6,1257.0
8.317744972165808e-6,1258.0
8.299458960262142e-6,1259.0
8.289937479034064e-6,1260.0
8.174005360895086e-6,1261.0
8.155949848716706e-6,1262.0
8.146547306369077e-6,1263.0
8.032283223437896e-6,1264.0
8.014456232470012e-6,1265.0
8.005171467645337e-6,1266.0
7.892555796052206e-6,1267.0
7.874954934806632e-6,1268.0
7.865786898622683e-6,1269.0
7.754799901096908e-6,1270.0
7.737423081886356e-6,1271.0
7.728370710324245e-6,1272.0
7.618992649183357e-6,1273.0
7.601837681112792e-6,1274.0
7.592899884108462e-6,1275.0
7.485111600380923e-6,1276.0
7.46817649098045e-6,1277.0
7.459352075989493e-6,1278.0
7.3531345470251704e-6,1279.0
7.336417023918203e-6,1280.0
7.327705011209328e-6,1281.0
7.223039280664728e-6,1282.0
7.206537400288999e-6,1283.0
7.197936676586088e-6,1284.0
7.094804127722753e-6,1285.0
7.078515767109005e-6,1286.0
7.07002530265031e-6,1287.0
6.968407433480069e-6,1288.0
6.952330422636059e-6,1289.0
6.943949170462327e-6,1290.0
6.843827764130754e-6,1291.0
6.827960227179349e-6,1292.0
6.8196870908852465e-6,1293.0
6.721044240838306e-6,1294.0
6.7053839270626695e-6,1295.0
6.697217994877345e-6,1296.0
6.6000356922704235e-6,1297.0
6.584580764177479e-6,1298.0
6.576520893383114e-6,1299.0
6.480781616750599e-6,1300.0
6.465529932716204e-6,1301.0
6.457575178229921e-6,1302.0
6.363261365828067e-6,1303.0
6.348211096661812e-6,1304.0
6.340360403999782e-6,1305.0
6.247454681082751e-6,1306.0
6.2326039403241575e-6,1307.0
6.224856372411272e-6,1308.0
6.133341882071772e-6,1309.0
6.118688539402819e-6,1310.0
6.111043082667671e-6,1311.0
6.020902837947137e-6,1312.0
6.006445064316027e-6,1313.0
5.998900630444103e-6,1314.0
5.910118125932409e-6,1315.0
5.895853812241182e-6,1316.0
5.88840961743188e-6,1317.0
5.80096804546908e-6,1318.0
5.786895550745148e-6,1319.0
5.7795504654677e-6,1320.0
5.693433609211938e-6,1321.0
5.679550819431916e-6,1322.0
5.672303994561867e-6,1323.0
5.587495659069219e-6,1324.0
5.573800912775969e-6,1325.0
5.566651260633139e-6,1326.0
5.483135529678553e-6,1327.0
5.469626813878869e-6,1328.0
5.462573569789893e-6,1329.0
5.380334493677527e-6,1330.0
5.36701005905158e-6,1331.0
5.360052202987267e-6,1332.0
5.2790741708290175e-6,1333.0
5.265932167740038e-6,1334.0
5.259068708323269e-6,1335.0
5.179336401873525e-6,1336.0
5.1663749496056225e-6,1337.0
5.159605033552937e-6,1338.0
5.081103037623581e-6,1339.0
5.0683203299521495e-6,1340.0
5.06164302644738e-6,1341.0
4.984356158884502e-6,1342.0
4.9717504580479404e-6,1343.0
4.965164730888009e-6,1344.0
4.8890782085832365e-6,1345.0
4.8766477496252775e-6,1346.0
4.8701528175986e-6,1347.0
4.795251649116667e-6,1348.0
4.782994575160084e-6,1349.0
4.7765895535453755e-6,1350.0
4.702858980777409e-6,1351.0
4.690773777194249e-6,1352.0
4.684457731807266e-6,1353.0
4.611883320970102e-6,1354.0
4.599968084075994e-6,1355.0
4.59374011813073e-6,1356.0
4.522307612797636e-6,1357.0
4.510560629509404e-6,1358.0
4.504419853891821e-6,1359.0
4.434115053747647e-6,1360.0
4.422534649291687e-6,1361.0
4.416480175659712e-6,1362.0
4.34728889317851e-6,1363.0
4.335873371803583e-6,1364.0
4.329904365519405e-6,1365.0
4.261812729991025e-6,1366.0
4.250560480822404e-6,1367.0
4.244676096496222e-6,1368.0
4.177670579424616e-6,1369.0
4.166579648468917e-6,1370.0
4.160779090979393e-6,1371.0
4.094845811316906e-6,1372.0
4.083914768970909e-6,1373.0
4.078197128200543e-6,1374.0
4.013322782870226e-6,1375.0
4.002549973580085e-6,1376.0
3.99691438060227e-6,1377.0
3.933085587451015e-6,1378.0
3.922469300473467e-6,1379.0
3.916914985864572e-6,1380.0
3.854118640343101e-6,1381.0
3.843657233350339e-6,1382.0
3.8381833182441545e-6,1383.0
3.7764062581126537e-6,1384.0
3.7660982466020215e-6,1385.0
3.7607039495515473e-6,1386.0
3.6999333105298914e-6,1387.0
3.6897771105053653e-6,1388.0
3.684461564850016e-6,1389.0
3.62468465737782e-6,1390.0
3.6146784956630255e-6,1391.0
3.6094409308025745e-6,1392.0
3.5506450256532874e-6,1393.0
3.540787460323635e-6,1394.0
3.5356270544229356e-6,1395.0
3.4777996848917627e-6,1396.0
3.4680891203767863e-6,1397.0
3.4630050918515642e-6,1398.0
3.406133894534227e-6,1399.0
3.3965688644321595e-6,1400.0
3.3915603262814226e-6,1401.0
3.3356330762438858e-6,1402.0
3.3262118710380597e-6,1403.0
3.3212781731291774e-6,1404.0
3.266282735794475e-6,1405.0
3.257003954666136e-6,1406.0
3.252144243229543e-6,1407.0
3.1980685627103227e-6,1408.0
3.1889307283389467e-6,1409.0
3.1841442161966735e-6,1410.0
3.130976492088051e-6,1411.0
3.121978067195625e-6,1412.0
3.1172639878406617e-6,1413.0
3.064992516545242e-6,1414.0
3.0561318979142427e-6,1415.0
3.0514895458858554e-6,1416.0
3.0001026773302384e-6,1417.0
2.9913784613623297e-6,1418.0
2.986807027477752e-6,1419.0
2.9362932695275255e-6,1420.0
2.9277039224977394e-6,1421.0
2.9232026617268144e-6,1422.0
2.873550694150065e-6,1423.0
2.865094774736062e-6,1424.0
2.8606629094278796e-6,1425.0
2.81186130707948e-6,1426.0
2.803537479781958e-6,1427.0
2.799174203539417e-6,1428.0
2.75121212656153e-6,1429.0
2.743018836907636e-6,1430.0
2.7387235160990443e-6,1431.0
2.691589589413228e-6,1432.0
2.6835254721885185e-6,1433.0
2.6792973725900577e-6,1434.0
2.632980965575115e-6,1435.0
2.6250444635263335e-6,1436.0
2.6208827956347226e-6,1437.0
2.5753730129214764e-6,1438.0
2.5675627534733496e-6,1439.0
2.56346692536113e-6,1440.0
2.518752919578045e-6,1441.0
2.5110676866007148e-6,1442.0
2.5070368459919963e-6,1443.0
2.463108268900357e-6,1444.0
2.4555464710023892e-6,1445.0
2.4515799423346503e-6,1446.0
2.4084262679998574e-6,1447.0
2.4009865541599386e-6,1448.0
2.3970836577473962e-6,1449.0
2.3546944542514245e-6,1450.0
2.347375583647264e-6,1451.0
2.34353550709294e-6,1452.0
2.3019006362032508e-6,1453.0
2.2947010387706005e-6,1454.0
2.290923215926344e-6,1455.0
2.2500323923627925e-6,1456.0
2.2429509334757904e-6,1457.0
2.239234603515024e-6,1458.0
2.1990779191323877e-6,1459.0
2.192113098528842e-6,1460.0
2.1884575824120264e-6,1461.0
2.149025025142926e-6,1462.0
2.1421756475242616e-6,1463.0
2.138580264249085e-6,1464.0
2.099861983735128e-6,1465.0
2.0931266492397687e-6,1466.0
2.089590730741046e-6,1467.0
2.0515770549636245e-6,1468.0
2.044954387058442e-6,1469.0
2.0414772123802087e-6,1470.0
2.0041585464710524e-6,1471.0
1.9976473650854554e-6,1472.0
1.994228311233124e-6,1473.0
1.957595008520782e-6,1474.0
1.9511939211815233e-6,1475.0
1.94783231133955e-6,1476.0
1.9118750581518364e-6,1477.0
1.9055828532281134e-6,1478.0
1.9022779818627971e-6,1479.0
1.866987356865614e-6,1480.0
1.8608027816054999e-6,1481.0
1.8575540154430784e-6,1482.0
1.8229208838828256e-6,1483.0
1.8168424914591632e-6,1484.0
1.8136492458201726e-6,1485.0
1.779664404716419e-6,1486.0
1.7736910658173709e-6,1487.0
1.7705526233976377e-6,1488.0
1.7372069483350514e-6,1489.0
1.7313374394177336e-6,1490.0
1.728253189795455e-6,1491.0
1.695537787398477e-6,1492.0
1.689770834769135e-6,1493.0
1.6867401473337671e-6,1494.0
1.6546461147107636e-6,1495.0
1.6489805038281565e-6,1496.0
1.6460027615783689e-6,1497.0
1.6145214490866006e-6,1498.0
1.6089559204166385e-6,1499.0
1.6060304129421765e-6,1500.0
1.5751529471570887e-6,1501.0
1.5696863682365999e-6,1502.0
1.5668124978415375e-6,1503.0
1.536530566624637e-6,1504.0
1.5311616199368664e-6,1505.0
1.5283388005778221e-6,1506.0
1.4986436365407971e-6,1507.0
1.4933711742137477e-6,1508.0
1.4905988023164484e-6,1509.0
1.4614821858752605e-6,1510.0
1.4563050135195095e-6,1511.0
1.453582475212821e-6,1512.0
1.425035836752648e-6,1513.0
1.4199528460430272e-6,1514.0
1.417279531959052e-6,1515.0
1.3892948103699709e-6,1516.0
1.3843048037410691e-6,1517.0
1.3816800326010108e-6,1518.0
1.3542490230081473e-6,1519.0
1.3493508409778774e-6,1520.0
1.3467740251833787e-6,1521.0
1.3198887273361934e-6,1522.0
1.3150811835628669e-6,1523.0
1.312551826804502e-6,1524.0
1.2862041196532647e-6,1525.0
1.281486159865299e-6,1526.0
1.2790035908460962e-6,1527.0
1.2531857026658464e-6,1528.0
1.248556085697926e-6,1529.0
1.2461197015283097e-6,1530.0
1.2208237703319711e-6,1531.0
1.2162813746642118e-6,1532.0
1.2138907052505494e-6,1533.0
1.1891090268513436e-6,1534.0
1.1846527178301596e-6,1535.0
1.1823070554344321e-6,1536.0
1.1580320557867487e-6,1537.0
1.1536607143005784e-6,1538.0
1.1513595642771843e-6,1539.0
1.127583425142034e-6,1540.0
1.1232960494553228e-6,1541.0
1.121038809241239e-6,1542.0
1.0977541689445187e-6,1543.0
1.0935496776609513e-6,1544.0
1.0913358305346518e-6,1545.0
1.0685352446284567e-6,1546.0
1.0644123769719575e-6,1547.0
1.0622413601088533e-6,1548.0
1.0399174863533172e-6,1549.0
1.035875301358533e-6,1550.0
1.0337465049498046e-6,1551.0
1.0118921361266571e-6,1552.0
1.0079295102085514e-6,1553.0
1.0058423937294964e-6,1554.0
9.84450282745265e-7,1555.0
9.805661695310517e-7,1556.0
9.78520159686075e-7,1557.0
9.575830956816194e-7,1558.0
9.537766106580296e-7,1559.0
9.517711879138104e-7,1560.0
9.312823141592719e-7,1561.0
9.275521896007009e-7,1562.0
9.255868039763731e-7,1563.0
9.055391183734529e-7,1564.0
9.018843456222418e-7,1565.0
8.999584463954054e-7,1566.0
8.80345084503399e-7,1567.0
8.767646150692487e-7,1568.0
8.74877720079061e-7,1569.0
8.556919126445399e-7,1570.0
8.521846539022894e-7,1571.0
8.503363018201371e-7,1572.0
8.315709860351989e-7,1573.0
8.281362444787558e-7,1574.0
8.263256994666671e-7,1575.0
8.079745409343932e-7,1576.0
8.046110046392222e-7,1577.0
8.028378765294044e-7,1578.0
7.848941084182071e-7,1579.0
7.816009640140574e-7,1580.0
7.798647027877763e-7,1581.0
7.623218161700707e-7,1582.0
7.590980478206602e-7,1583.0
7.573981047642073e-7,1584.0
7.402497795175361e-7,1585.0
7.370942432992838e-7,1586.0
7.354301709120227e-7,1587.0
7.18669827118277e-7,1588.0
7.155816590092818e-7,1589.0
7.139529599192269e-7,1590.0
6.97574398275811e-7,1591.0
6.945526237786722e-7,1592.0
6.929587488615062e-7,1593.0
6.769556663701026e-7,1594.0
6.739993349462415e-7,1595.0
6.724397631507847e-7,1596.0
6.568060017522193e-7,1597.0
6.539141664572733e-7,1598.0
6.523884490010474e-7,1599.0
6.371179383941122e-7,1600.0
6.342895438225427e-7,1601.0
6.327972052037919e-7,1602.0
6.178837721235942e-7,1603.0
6.151179825992861e-7,1604.0
6.136584738627254e-7,1605.0
5.990962575350121e-7,1606.0
5.963920863211257e-7,1607.0
5.949649773207028e-7,1608.0
5.807479649786908e-7,1609.0
5.781044987611366e-7,1610.0
5.767092801816431e-7,1611.0
5.62831597814767e-7,1612.0
5.60248062807603e-7,1613.0
5.588843333792181e-7,1614.0
5.453402846249306e-7,1615.0
5.42815581700607e-7,1616.0
5.414827374471649e-7,1617.0
5.282665391225431e-7,1618.0
5.25799775017474e-7,1619.0
5.244975056957547e-7,1620.0
5.116033760856076e-7,1621.0
5.091937988715236e-7,1622.0
5.079214681090196e-7,1623.0
4.953440115126487e-7,1624.0
4.929907186474893e-7,1625.0
4.917479275997646e-7,1626.0
4.794816062430631e-7,1627.0
4.771834731516035e-7,1628.0
4.7596985311727387e-7,1629.0
4.6400899949930036e-7,1630.0
4.6176544148492696e-7,1631.0
4.605803972219397e-7,1632.0
4.489198216352569e-7,1633.0
4.467297449777247e-7,1634.0
4.455728785405061e-7,1635.0
4.3420711622505193e-7,1636.0
4.320698232491059e-7,1637.0
4.309406855504403e-7,1638.0
4.198644442703936e-7,1639.0
4.1777904846186797e-7,1640.0
4.1667722658437596e-7,1641.0
4.058852573272444e-7,1642.0
4.038509407096861e-7,1643.0
4.0277592085727626e-7,1644.0
3.922630641618688e-7,1645.0
3.9027892673409687e-7,1646.0
3.892303531060492e-7,1647.0
3.7899155794325924e-7,1648.0
3.770566952846503e-7,1649.0
3.760341889025565e-7,1650.0
3.6606431551972027e-7,1651.0
3.641779863673642e-7,1652.0
3.6318101096548395e-7,1653.0
3.534749346441375e-7,1654.0
3.516365369398314e-7,1655.0
3.5066460553311176e-7,1656.0
3.412177398701705e-7,1657.0
3.394260043642372e-7,1658.0
3.3847890803233046e-7,1659.0
3.292860818453923e-7,1660.0
3.2754060031728953e-7,1661.0
3.2661777122375043e-7,1662.0
3.1767415435633564e-7,1663.0
3.1597403443196347e-7,1664.0
3.150750951355288e-7,1665.0
3.0637597013576224e-7,1666.0
3.047203409465543e-7,1667.0
3.0384485789503117e-7,1668.0
2.9538565206336394e-7,1669.0
2.937737904849998e-7,1670.0
2.9292128379427524e-7,1671.0
2.8469717995012844e-7,1672.0
2.831283271300821e-7,1673.0
2.8229853278892585e-7,1674.0
2.7430509094359846e-7,1675.0
2.7277838987025967e-7,1676.0
2.719708016357685e-7,1677.0
2.6420331328780093e-7,1678.0
2.6271802612760197e-7,1679.0
2.6193233504543666e-7,1680.0
2.543863662685222e-7,1681.0
2.5294174671591666e-7,1682.0
2.521775312828077e-7,1683.0
2.4484864721689225e-7,1684.0
2.43444051416101e-7,1685.0
2.427008815277055e-7,1686.0
2.3558478071824058e-7,1687.0
2.3421926271492197e-7,1688.0
2.3349682912135727e-7,1689.0
2.265889395654273e-7,1690.0
2.2526200245777655e-7,1691.0
2.2455981269806987e-7,1692.0
2.1785613418345227e-7,1693.0
2.1656691447915914e-7,1694.0
2.1588468608116744e-7,1695.0
2.0938084309590681e-7,1696.0
2.0812859544385028e-7,1697.0
2.074659152841291e-7,1698.0
2.0115772092342166e-7,1699.0
1.9994179982226146e-7,1700.0
1.992983111349566e-7,1701.0
1.931816025307348e-7,1702.0
1.920014426304358e-7,1703.0
1.913767234680625e-7,1704.0
1.854474943533158e-7,1705.0
1.843022350518607e-7,1706.0
1.8369585659962046e-7,1707.0
1.779502702048545e-7,1708.0
1.7683916978242187e-7,1709.0
1.7625092053267902e-7,1710.0
1.706848622312035e-7,1711.0
1.696072997866742e-7,1712.0
1.69036769852385e-7,1713.0
1.6364621672998369e-7,1714.0
1.62601506727911e-7,1715.0
1.620483626350714e-7,1716.0
1.5682958559209002e-7,1717.0
1.5581705549143418e-7,1718.0
1.5528085095037177e-7,1719.0
1.5022996351720768e-7,1720.0
1.4924903801602128e-7,1721.0
1.4872949333442345e-7,1722.0
1.4384281851058791e-7,1723.0
1.4289272519399396e-7,1724.0
1.423895216951205e-7,1725.0
1.376631743774973e-7,1726.0
1.3674333711927505e-7,1727.0
1.3625606637322275e-7,1728.0
1.3168659005959502e-7,1729.0
1.3079633686738906e-7,1730.0
1.3032470426966078e-7,1731.0
1.2590824522772267e-7,1732.0
1.250469725455679e-7,1733.0
1.24590653052083e-7,1734.0
1.203238377141361e-7,1735.0
1.1949083767529748e-7,1736.0
1.1904948992408172e-7,1737.0
1.1492864941638409e-7,1738.0
1.1412340616401934e-7,1739.0
1.13696591725263e-7,1740.0
1.0971838097528613e-7,1741.0
1.0894025285983223e-7,1742.0
1.0852782586524171e-7,1743.0
1.0468877372558583e-7,1744.0
1.0393705983299419e-7,1745.0
1.0353859668225074e-7,1746.0
9.983541104460347e-8,1747.0
9.910947954225961e-8,1748.0
9.872470858370709e-8,1749.0
9.515396807603023e-8,1750.0
9.445330788918121e-8,1751.0
9.408199641886505e-8,1752.0
9.064031984524907e-8,1753.0
8.996429339379017e-8,1754.0
8.960603828967538e-8,1755.0
8.629027025113197e-8,1756.0
8.563840373626525e-8,1757.0
8.529284822710617e-8,1758.0
8.209980874898375e-8,1759.0
8.14714201311862e-8,1760.0
8.113833846554358e-8,1761.0
7.806495123491968e-8,1762.0
7.745950169893655e-8,1763.0
7.713854619830062e-8,1764.0
7.418164275353714e-8,1765.0
7.359856893375224e-8,1766.0
7.328945529221999e-8,1767.0
7.044601478873905e-8,1768.0
6.988472188160662e-8,1769.0
6.958717368747303e-8,1770.0
6.68541065767211e-8,1771.0
6.631418964959607e-8,1772.0
6.602792704360936e-8,1773.0
6.340226938164861e-8,1774.0
6.288307478885688e-8,1775.0
6.260782524570201e-8,1776.0
6.008676401384844e-8,1777.0
5.958769680690818e-8,1778.0
5.932313376595543e-8,1779.0
5.6903654460202596e-8,1780.0
5.642437188876951e-8,1781.0
5.617021954731976e-8,1782.0
5.384952763149672e-8,1783.0
5.338941942424069e-8,1784.0
5.314542155501273e-8,1785.0
5.092081526163064e-8,1786.0
5.0479360729201453e-8,1787.0
5.0245202205326453e-8,1788.0
4.8113845916438466e-8,1789.0
4.7690515782222077e-8,1790.0
4.7466043256017297e-8,1791.0
4.5425286059938225e-8,1792.0
4.5019651994946976e-8,1793.0
4.4804455478540546e-8,1794.0
4.2851658431884506e-8,1795.0
4.246308890814606e-8,1796.0
4.2257064734850176e-8,1797.0
4.038952496302458e-8,1798.0
4.001766912527394e-8,1799.0
3.98204583675798e-8,1800.0
3.8035607689730996e-8,1801.0
3.767992337164083e-8,1802.0
3.7491246889299806e-8,1803.0
3.5786655932945885e-8,1804.0
3.544685058131481e-8,1805.0
3.526640412340138e-8,1806.0
3.3639586117562286e-8,1807.0
3.331483959112737e-8,1808.0
3.3142571508200134e-8,1809.0
3.159109934587627e-8,1810.0
3.128122061913246e-8,1811.0
3.1116738188510844e-8,1812.0
2.963815442769403e-8,1813.0
2.934238593986349e-8,1814.0
2.9185643822905524e-8,1815.0
2.777747629871961e-8,1816.0
2.7496047982491467e-8,1817.0
2.734639354308626e-8,1818.0
2.6006546911120843e-8,1819.0
2.5738033046153137e-8,1820.0
2.5595838136538073e-8,1821.0
2.432179492422779e-8,1822.0
2.4066916311100153e-8,1823.0
2.3931230816278867e-8,1824.0
2.2721099191336296e-8,1825.0
2.2478024277349794e-8,1826.0
2.2349616587536594e-8,1827.0
2.1200683972193765e-8,1828.0
2.0970754725360665e-8,1829.0
2.0848074782809575e-8,1830.0
1.9758933963229553e-8,1831.0
1.9539478834703553e-8,1832.0
1.942394321685366e-8,1833.0
1.839154734796289e-8,1834.0
1.8184994719784837e-8,1835.0
1.8074365952719658e-8,1836.0
1.709771908952764e-8,1837.0
